constellation,condition,variant,seeds,deliverable_per_snapshot_mean,deliverable_per_snapshot_ci95,delivery_rate_mean,delivery_rate_ci95,delivery_gap_vs_link_state_mean,delivery_gap_vs_link_state_ci95,stretch_dist_shared_mean,stretch_dist_shared_ci95,non_optimal_egress_rate_mean,non_optimal_egress_rate_ci95,isls_removed_per_snapshot_mean,isls_removed_per_snapshot_ci95,satellites_down_per_snapshot_mean,satellites_down_per_snapshot_ci95,fstate_updates_per_snapshot_mean,fstate_updates_per_snapshot_ci95,compute_time_ms_mean,compute_time_ms_ci95,loop_pairs_per_snapshot_mean,loop_pairs_per_snapshot_ci95,live_minima_per_snapshot_mean,live_minima_per_snapshot_ci95,detour_entries_per_snapshot_mean,detour_entries_per_snapshot_ci95,failure_events_per_snapshot_mean,failure_events_per_snapshot_ci95,exception_entries_per_snapshot_mean,exception_entries_per_snapshot_ci95,exception_entries_one_pass_per_snapshot_mean,exception_entries_one_pass_per_snapshot_ci95,exception_satellites_per_snapshot_mean,exception_satellites_per_snapshot_ci95,exception_share_of_link_state_mean,exception_share_of_link_state_ci95,exception_hops_to_failure_mean_mean,exception_hops_to_failure_mean_ci95,exception_hops_to_failure_max_mean,exception_hops_to_failure_max_ci95,exception_unresolved_total_mean,exception_unresolved_total_ci95,failure_share_loop_mean,failure_share_loop_ci95,failure_share_dead_end_mean,failure_share_dead_end_ci95,failure_share_link_down_mean,failure_share_link_down_ci95,failure_share_hop_limit_mean,failure_share_hop_limit_ci95,failure_share_egress_lost_mean,failure_share_egress_lost_ci95
starlink,isl_p0.02,dra,5,552.0,0.0,0.8570954106280194,0.016079280604589796,0.14290458937198067,0.016079280604589796,1.0687394364467206,0.0014889469603529071,0.4694027260449534,0.006477891121553389,62.09666666666667,3.660199248638428,0.0,0.0,0.024589111453518234,0.0,1959.7617375602324,184.2573885878716,78.88333333333334,8.875762893733574,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.02,topological_nominal,5,552.0,0.0,0.88118961352657,0.025741510208842102,0.11881038647342994,0.025741510208842102,1.0009882477608543,0.00014936466744884085,0.019743097311305174,0.0030605493726618676,62.09666666666667,3.660199248638428,0.0,0.0,0.024589111453518234,0.0,17521.5807714127,657.125670690944,65.58333333333333,14.20931363528083,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.02,topological_nominal_progress,5,552.0,0.0,0.9122101449275363,0.019093863636063566,0.08778985507246377,0.019093863636063566,1.0015831187036859,0.0001962243937782998,0.03435514834033855,0.0037817742434778983,62.09666666666667,3.660199248638428,0.0,0.0,0.024589111453518234,0.0,12082.134231732536,133.20549138553184,0.0,0.0,68.43666666666667,10.744723871089267,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.02,topological_nominal_progress_repair,5,552.0,0.0,0.9995531400966182,0.0007158334905372376,0.0004468599033816467,0.0007158334905372376,1.0183993460674554,0.0036039725121946066,0.059027926582531046,0.010234768090562294,62.09666666666667,3.660199248638428,0.0,0.0,0.024589111453518234,0.0,12274.997718452167,178.35984257704533,0.0,0.0,0.36666666666666664,0.4420827815893509,111.35,12.763538633884675,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.02,topological_nominal_progress_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.011558866671862,0.002672725105634976,0.06102657004830918,0.007018062941646791,62.09666666666667,3.660199248638428,0.0,0.0,0.024589111453518234,0.0,13294.6803449591,336.35535333007743,0.0,0.0,68.43666666666667,10.744723871089267,0.0,0.0,13.180000000000001,0.5887694656937749,88.26,16.697707303826675,4016.0766666666664,656.774834240105,51.260000000000005,5.253184243129747,0.0023216540404040406,0.00043922841182204,0.19938064299625777,0.008813152105873936,2.4,0.6799783525966101,0.0,0.0,,,,,,,,,,
starlink,isl_p0.02,topological_nominal_progress_repair_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.018439953130655,0.003561320411333376,0.05923913043478261,0.010057796395424617,62.09666666666667,3.660199248638428,0.0,0.0,0.024589111453518234,0.0,13321.915529388934,609.9056864163557,0.0,0.0,0.36666666666666664,0.4420827815893509,111.35,12.763538633884675,13.180000000000001,0.5887694656937749,0.6166666666666667,0.6856214232358845,23.723333333333336,35.22297043180518,0.35,0.41639999999999994,1.622124017957351e-05,1.80350753166005e-05,0.3995054535164892,0.2864525464159189,1.2,1.3599567051932202,0.0,0.0,,,,,,,,,,
starlink,isl_p0.02,topological_observed,5,552.0,0.0,0.999957729468599,7.772815502265301e-05,4.227053140095638e-05,7.772815502265301e-05,1.0027849791669399,0.001307917259007471,0.022108559769316683,0.004480577764279029,62.09666666666667,3.660199248638428,0.0,0.0,0.024589111453518234,0.0,17106.311484364174,1505.457976651426,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.02,topological_observed_progress,5,552.0,0.0,0.999957729468599,7.772815502265301e-05,4.227053140095638e-05,7.772815502265301e-05,1.0027849791669399,0.001307917259007471,0.022108559769316683,0.004480577764279029,62.09666666666667,3.660199248638428,0.0,0.0,0.024589111453518234,0.0,11489.44599756971,212.2146070368458,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.05,link_state,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.57333333333332,5.847118292005986,0.0,0.0,38.28841593905153,0.010983399459172313,24001.982633030664,3660.4547297577437,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starlink,isl_p0.05,explicit_r1,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.57333333333332,5.847118292005986,0.0,0.0,0.6561226673514808,0.00011373110481968376,8935.256412662566,763.4017373471733,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starlink,isl_p0.05,explicit_r15,5,552.0,0.0,0.7253079710144927,0.016635383550507095,0.27469202898550726,0.016635383550507095,1.3063366390264248,0.00942000101486833,0.5317841949908835,0.006674082588770227,158.57333333333332,5.847118292005986,0.0,0.0,0.6062532100667694,0.0,1638.875222466886,136.33058880837362,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.05,dra,5,552.0,0.0,0.6922101449275362,0.014973306437610181,0.30778985507246376,0.014973306437610181,1.0645753014734538,0.002324176741142501,0.4432512547666283,0.0028369923805112523,158.57333333333332,5.847118292005986,0.0,0.0,0.024589111453518234,0.0,1832.2445823810995,53.96174563070941,169.9,8.265265153560815,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.05,topological_nominal,5,552.0,0.0,0.7258514492753623,0.019944829437092436,0.2741485507246377,0.019944829437092436,1.0030426998331519,0.00021065934313929395,0.055105123829048676,0.003362179989522706,158.57333333333332,5.847118292005986,0.0,0.0,0.024589111453518234,0.0,17983.816887189947,2057.3351945264594,151.32999999999998,11.009545849275016,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.05,topological_nominal_progress,5,552.0,0.0,0.7863707729468599,0.01394123413947296,0.21362922705314008,0.01394123413947296,1.00377941001022,0.00023218465766865052,0.08401158596777106,0.0048772713551143146,158.57333333333332,5.847118292005986,0.0,0.0,0.024589111453518234,0.0,12154.618305905411,393.8534519635477,0.0,0.0,223.5266666666667,22.855782971606025,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.05,topological_nominal_progress_repair,5,552.0,0.0,0.9952958937198068,0.002227909321993002,0.004704106280193243,0.002227909321993002,1.0513282596049685,0.004598116708215309,0.13837366735777568,0.006830053479617444,158.57333333333332,5.847118292005986,0.0,0.0,0.024589111453518234,0.0,12184.554533033323,175.37496284294878,0.0,0.0,3.35,1.7267448944956132,322.8933333333333,23.371800722081964,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.05,topological_nominal_progress_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0295173446949786,0.0017915175391299666,0.13571256038647342,0.0077994955447992335,158.57333333333332,5.847118292005986,0.0,0.0,0.024589111453518234,0.0,13202.727376166731,200.0035208783863,0.0,0.0,223.45,22.718888510566615,0.0,0.0,33.44666666666667,0.22731957964259814,305.13666666666666,34.43130207291938,9622.723333333333,545.5862712576218,144.72333333333333,12.889677442556716,0.008026532687991021,0.0009057055469517932,0.2311953703075209,0.012019273105573635,2.2,0.5551999999999999,0.0,0.0,,,,,,,,,,
starlink,isl_p0.05,topological_nominal_progress_repair_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0522450601356732,0.004727644295527244,0.1401328502415459,0.007382814121238557,158.57333333333332,5.847118292005986,0.0,0.0,0.024589111453518234,0.0,13211.794078741223,223.9331828980226,0.0,0.0,3.2733333333333334,1.5733796159294235,322.8833333333333,23.364460527143443,33.44666666666667,0.22731957964259814,6.09,3.5817273586667957,223.5233333333333,115.51365468103585,3.343333333333333,1.2497653535497508,0.00016019570707070707,9.421631309624356e-05,0.27139991555455606,0.03939834011500803,1.4,0.6799783525966101,0.0,0.0,,,,,,,,,,
starlink,isl_p0.05,topological_observed,5,552.0,0.0,0.9920954106280193,0.0041074666505605765,0.007904589371980663,0.0041074666505605765,1.015670212953056,0.0016708289318757212,0.07046638922027232,0.006395381642871958,158.57333333333332,5.847118292005986,0.0,0.0,0.024589111453518234,0.0,15493.237719579289,1696.7509080607315,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.05,topological_observed_progress,5,552.0,0.0,0.9920954106280193,0.0041074666505605765,0.007904589371980663,0.0041074666505605765,1.015670212953056,0.0016708289318757212,0.07046638922027232,0.006395381642871958,158.57333333333332,5.847118292005986,0.0,0.0,0.024589111453518234,0.0,11361.357167152066,1043.621375379921,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.10,link_state,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,314.7,12.13267800318171,0.0,0.0,38.40444701249786,0.01544126336138204,24684.419554378837,1997.2421445564626,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starlink,isl_p0.10,explicit_r1,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,314.7,12.13267800318171,0.0,0.0,0.6566341379900702,0.0008399722898283547,8642.708024562646,608.5181407424816,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starlink,isl_p0.10,explicit_r15,5,552.0,0.0,0.5436231884057972,0.0162053243603447,0.4563768115942029,0.0162053243603447,1.290065188817254,0.004905289217303567,0.484631456817619,0.008912905490848147,314.7,12.13267800318171,0.0,0.0,0.6062532100667694,0.0,1745.2938789812226,197.61462839504867,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.10,dra,5,552.0,0.0,0.5003019323671498,0.021211385462000795,0.49969806763285024,0.02121138546200082,1.058336620773256,0.0025513915150289714,0.3959016215367068,0.011107401631279603,314.7,12.13267800318171,0.0,0.0,0.024589111453518234,0.0,1926.5621051564813,300.3928002667592,275.8333333333333,11.708684775024436,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.10,topological_nominal,5,552.0,0.0,0.5622463768115942,0.01894853032736656,0.43775362318840577,0.01894853032736656,1.0062098716403187,0.0007808300525495189,0.09823363759791251,0.01248921660004719,314.7,12.13267800318171,0.0,0.0,0.024589111453518234,0.0,17013.940542526543,1084.0587028220061,241.64000000000001,10.459588740706344,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.10,topological_nominal_progress,5,552.0,0.0,0.6223188405797101,0.021995822294992026,0.3776811594202899,0.021995822294992026,1.0052750872126173,0.0004939609947102359,0.11675247301858996,0.010669421987215369,314.7,12.13267800318171,0.0,0.0,0.024589111453518234,0.0,12217.851365692914,337.8298388256074,0.0,0.0,592.4766666666667,40.181273773546714,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.10,topological_nominal_progress_repair,5,552.0,0.0,0.9545531400966183,0.017092641467276945,0.04544685990338164,0.017092641467276945,1.0906980662157029,0.005926174588602443,0.22438335558779315,0.020352268330988542,314.7,12.13267800318171,0.0,0.0,0.024589111453518234,0.0,12389.761584264535,255.2187353615364,0.0,0.0,41.17333333333333,10.008417909508863,717.6966666666666,44.24157774149859,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.10,topological_nominal_progress_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0531811028060563,0.004472744558643782,0.19998188405797102,0.016935203587775574,314.7,12.13267800318171,0.0,0.0,0.024589111453518234,0.0,13179.70941617464,427.5577070902188,0.0,0.0,589.7733333333333,39.15819068564271,0.0,0.0,67.50666666666666,0.7333813964855602,858.5233333333333,61.70146951761845,15946.033333333335,536.4548548548166,313.11,9.648431631067188,0.022583210578002243,0.0016230394969912263,0.22782145257577305,0.0024719516953182656,2.6,0.6799783525966101,0.0,0.0,,,,,,,,,,
starlink,isl_p0.10,topological_nominal_progress_repair_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.098949680051974,0.008023293709705585,0.2330978260869565,0.02071007699181113,314.7,12.13267800318171,0.0,0.0,0.024589111453518234,0.0,13083.559094946831,189.8245403702975,0.0,0.0,38.47,9.778604206018136,717.4166666666667,44.17890354736195,67.50666666666666,0.7333813964855602,72.73666666666666,21.818843957708765,2131.1033333333335,558.6348891828486,31.403333333333336,5.618408054260368,0.001913317199775533,0.0005739384458572381,0.22168159653318864,0.01874999727416861,2.0,0.0,0.0,0.0,,,,,,,,,,
starlink,isl_p0.10,topological_observed,5,552.0,0.0,0.8894323671497585,0.021794075733481105,0.11056763285024156,0.021794075733481105,1.035703530178612,0.004576068577142197,0.1350964371180084,0.009876983003316337,314.7,12.13267800318171,0.0,0.0,0.024589111453518234,0.0,15090.008420000473,1458.7253281178744,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.10,topological_observed_progress,5,552.0,0.0,0.8894323671497585,0.021794075733481105,0.11056763285024156,0.021794075733481105,1.035703530178612,0.004576068577142197,0.1350964371180084,0.009876983003316337,314.7,12.13267800318171,0.0,0.0,0.024589111453518234,0.0,10434.797539810339,151.51906148248494,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.20,link_state,5,550.5666666666667,0.8306123117582874,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,645.0600000000001,19.734371853816626,0.0,0.0,38.608348313644925,0.020695608088590386,23250.351508849613,1719.7652626454644,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starlink,isl_p0.20,explicit_r1,5,550.5666666666667,0.8306123117582874,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,645.0600000000001,19.734371853816626,0.0,0.0,0.6584317753809279,0.0009074309733470438,8279.029546851914,512.994736647913,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starlink,isl_p0.20,explicit_r15,5,550.5666666666667,0.8306123117582874,0.32850694691021526,0.008974511195932598,0.6714930530897847,0.008974511195932578,1.2736914361301381,0.025037435579744936,0.3833357454555366,0.02104779152394542,645.0600000000001,19.734371853816626,0.0,0.0,0.6053201506591337,0.0007397622377882213,1686.307395150264,182.79838666675508,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.002201652863370227,0.0023143542823798697,0.9977983471366297,0.002314354282379859,0.0,0.0,0.0,0.0
starlink,isl_p0.20,dra,5,550.5666666666667,0.8306123117582874,0.26665667174333774,0.015912006266137795,0.7333433282566623,0.015912006266137806,1.049602217122986,0.0020331270299111573,0.31046486565794085,0.0093937168059714,645.0600000000001,19.734371853816626,0.0,0.0,0.024589111453518234,0.0,1699.8445973855753,132.98664434695712,403.75666666666666,8.97226981973036,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.20,topological_nominal,5,550.5666666666667,0.8306123117582874,0.32436385309520055,0.014570466715905697,0.6756361469047993,0.014570466715905697,1.010280303235835,0.00041499059362271425,0.1325423331574101,0.008730524316779651,645.0600000000001,19.734371853816626,0.0,0.0,0.024589111453518234,0.0,16509.164284045495,396.29746100942015,371.98333333333335,8.090001523307103,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.20,topological_nominal_progress,5,550.5666666666667,0.8306123117582874,0.3526817417037373,0.01758923079395884,0.6473182582962627,0.01758923079395884,1.0057157151758822,0.0003460914758887677,0.12225176049055533,0.007447020477210829,645.0600000000001,19.734371853816626,0.0,0.0,0.024589111453518234,0.0,12005.352120144915,152.49994384263562,0.0,0.0,1935.3633333333332,89.68895233983919,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.20,topological_nominal_progress_repair,5,550.5666666666667,0.8306123117582874,0.7097330650066652,0.027420566021867866,0.2902669349933347,0.027420566021867866,1.1379021807796372,0.0061647977358301785,0.2890955649262088,0.010384933977156133,645.0600000000001,19.734371853816626,0.0,0.0,0.024589111453518234,0.0,12355.649469140917,84.37698264339225,0.0,0.0,461.54666666666674,55.00712938419043,1705.8766666666666,49.64709250080837,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.20,topological_nominal_progress_exceptions,5,550.5666666666667,0.8306123117582874,1.0,0.0,0.0,0.0,1.0979094358732648,0.00490535289428086,0.27014908367625495,0.011518182417698477,645.0600000000001,19.734371853816626,0.0,0.0,0.024589111453518234,0.0,13304.94879298533,389.62593565271254,0.0,0.0,1877.5933333333335,81.99698757247553,0.0,0.0,135.77666666666667,2.2551666180967125,3053.5433333333335,152.49936383572035,25703.59,383.23682057099137,746.28,22.185160474940083,0.08032258347362514,0.004011452121099543,0.18956839012732796,0.006727199216382105,2.2,0.5551999999999999,0.0,0.0,,,,,,,,,,
starlink,isl_p0.20,topological_nominal_progress_repair_exceptions,5,550.5666666666667,0.8306123117582874,1.0,0.0,0.0,0.0,1.1950927163742073,0.006060376410467565,0.3373120796676227,0.01028424369470243,645.0600000000001,19.734371853816626,0.0,0.0,0.024589111453518234,0.0,13578.535482939333,1175.010950924133,0.0,0.0,403.77666666666664,44.50378762086861,1701.1933333333334,48.82789136027166,135.77666666666667,2.2551666180967125,838.0766666666666,91.67811810535476,12268.789999999999,946.4472358373657,249.35999999999999,22.472456806258528,0.0220453668630752,0.0024115666589161083,0.17791728117806965,0.010762190882673701,2.0,0.0,0.0,0.0,,,,,,,,,,
starlink,isl_p0.20,topological_observed,5,550.5666666666667,0.8306123117582874,0.49223161208028426,0.02061401362979195,0.5077683879197157,0.02061401362979195,1.0367539998124298,0.0031985050418210986,0.15784515722827974,0.008871927835548691,645.0600000000001,19.734371853816626,0.0,0.0,0.024589111453518234,0.0,13962.215639756372,436.44816264596,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,isl_p0.20,topological_observed_progress,5,550.5666666666667,0.8306123117582874,0.49223161208028426,0.02061401362979195,0.5077683879197157,0.02061401362979195,1.0367539998124298,0.0031985050418210986,0.15784515722827974,0.008871927835548691,645.0600000000001,19.734371853816626,0.0,0.0,0.024589111453518234,0.0,9549.854310136288,270.2491329184094,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,sat_p0.005,link_state,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.393333333333334,8.934734239052043,7.6033333333333335,2.2460262816707095,37.904712378017464,0.09387548714543566,23348.902268117912,1580.6244704587666,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starlink,sat_p0.005,explicit_r1,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.393333333333334,8.934734239052043,7.6033333333333335,2.2460262816707095,0.654560434857045,0.0006933535378924042,8440.623888522387,313.7132534775332,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starlink,sat_p0.005,explicit_r15,5,552.0,0.0,0.9924094202898551,0.007261357032582215,0.007590579710144918,0.007261357032582215,1.3207575600738433,0.0009962338085144687,0.563016249830093,0.0023161929440659017,30.393333333333334,8.934734239052043,7.6033333333333335,2.2460262816707095,0.6047722992638247,0.0011704058108453058,1666.9877261730533,129.90996813097172,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.16102048912437333,0.26166553905077156,0.8389795108756266,0.2616655390507716,0.0,0.0,0.0,0.0
starlink,sat_p0.005,dra,5,552.0,0.0,0.9689130434782609,0.02106586410747598,0.03108695652173914,0.02106586410747598,1.070769975866766,0.0006102888494272477,0.4798909733838439,0.002210567255523002,30.393333333333334,8.934734239052043,7.6033333333333335,2.2460262816707095,0.024546310563259715,3.253890214933803e-05,1731.0959111526608,80.63952409960224,17.16,11.62835698732676,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,sat_p0.005,topological_nominal,5,552.0,0.0,0.966292270531401,0.019666227037902363,0.03370772946859903,0.019666227037902363,1.0001706175439853,6.479663985810435e-05,0.003774554535086444,0.001858025216750089,30.393333333333334,8.934734239052043,7.6033333333333335,2.2460262816707095,0.024546310563259715,3.253890214933803e-05,15600.74194200337,1434.4463206884798,18.606666666666666,10.855757324922106,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,sat_p0.005,topological_nominal_progress,5,552.0,0.0,0.9768538647342995,0.013857230428137867,0.023146135265700484,0.013857230428137867,1.0003680226621132,0.0001762363952386642,0.007816982455144308,0.0038792225270683706,30.393333333333334,8.934734239052043,7.6033333333333335,2.2460262816707095,0.024546310563259715,3.253890214933803e-05,12156.930677797645,142.4034434654643,0.0,0.0,15.223333333333334,6.328860609886885,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,sat_p0.005,topological_nominal_progress_repair,5,552.0,0.0,0.9768538647342995,0.013857230428137867,0.023146135265700484,0.013857230428137867,1.0003680226621132,0.0001762363952386642,0.007816982455144308,0.0038792225270683706,30.393333333333334,8.934734239052043,7.6033333333333335,2.2460262816707095,0.024546310563259715,3.253890214933803e-05,12106.258662293354,174.02412817017463,0.0,0.0,15.223333333333334,6.328860609886885,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starlink,sat_p0.005,topological_nominal_progress_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0029734968414858,0.00159546593457278,0.01652173913043478,0.007846685832264338,30.393333333333334,8.934734239052043,7.6033333333333335,2.2460262816707095,0.024546310563259715,3.253890214933803e-05,13167.758411417404,348.2255706069221,0.0,0.0,15.223333333333334,6.328860609886885,0.0,0.0,0.38666666666666666,0.13441243064207684,19.119999999999997,8.132285037754695,1144.0033333333333,638.6948293426339,12.413333333333332,4.491356773497785,0.000502946127946128,0.00021391743049649345,0.19734960732823464,0.04908685084594461,1.8,0.5551999999999999,0.0,0.0,,,,,,,,,,
starlink,sat_p0.005,topological_nominal_progress_repair_exceptions,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0029734968414858,0.00159546593457278,0.01652173913043478,0.007846685832264338,30.393333333333334,8.934734239052043,7.6033333333333335,2.2460262816707095,0.024546310563259715,3.253890214933803e-05,13002.547873041283,179.6156869067123,0.0,0.0,15.223333333333334,6.328860609886885,0.0,0.0,0.38666666666666666,0.13441243064207684,19.119999999999997,8.132285037754695,1144.0033333333333,638.6948293426339,12.413333333333332,4.491356773497785,0.000502946127946128,0.00021391743049649345,0.19734960732823464,0.04908685084594461,1.8,0.5551999999999999,0.0,0.0,,,,,,,,,,
starlink,sat_p0.005,topological_observed,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0004629526754265,0.00045775009865426703,0.004679951690821256,0.00266280442692331,30.393333333333334,8.934734239052043,7.6033333333333335,2.2460262816707095,0.024546310563259715,3.253890214933803e-05,14884.91636649395,819.7888137296832,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starlink,sat_p0.005,topological_observed_progress,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0004629526754265,0.00045775009865426703,0.004679951690821256,0.00266280442692331,30.393333333333334,8.934734239052043,7.6033333333333335,2.2460262816707095,0.024546310563259715,3.253890214933803e-05,11725.017446080843,289.438446903925,0.0,0.0,-182.48,53.904630760097035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starlink,sat_p0.01,link_state,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.54333333333332,20.09655711800296,16.22,5.051006398218521,37.676465930491354,0.1460535162761055,21707.803449009858,2744.806661399043,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starlink,sat_p0.01,explicit_r1,5,552.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.54333333333332,20.09655711800296,16.22,5.051006398218521,0.6540468241739428,0.001148758432599463,7854.557519691686,347.2530855848452,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starlink,sat_p0.01,explicit_r15,5,552.0,0.0,0.9865519323671498,0.006695332425739745,0.013448067632850247,0.006695332425739745,1.322697037080681,0.0016573837600813855,0.5676753401513784,0.004717921089719617,64.54333333333332,20.09655711800296,16.22,5.051006398218521,0.604417051874679,0.001357487224165121,1499.5098673800628,196.36990757422595,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.03457276173811607,0.07303643533656001,0.9654272382618838,0.07303643533656,0.0,0.0,0.0,0.0
