constellation,condition,seed,variant,deliverable_per_snapshot,delivery_rate,non_optimal_egress_rate,stretch_dist_shared,stretch_hop_shared,isls_removed_per_snapshot,satellites_down_per_snapshot,fstate_updates_per_snapshot,compute_time_ms,loop_pairs_per_snapshot,live_minima_per_snapshot,detour_entries_per_snapshot,failure_events_per_snapshot,exception_entries_per_snapshot,exception_entries_one_pass_per_snapshot,exception_satellites_per_snapshot,exception_share_of_link_state,exception_hops_to_failure_mean,exception_hops_to_failure_max,exception_unresolved_total,failure_share_loop,failure_share_dead_end,failure_share_link_down,failure_share_hop_limit,failure_share_egress_lost,delivery_gap_vs_link_state
kuiper,isl_p0.02,3,topological_nominal,552.0,0.9515398550724637,0.04001269236871331,1.0032137834478296,1.0159075050742532,50.86666666666667,0.0,0.029558383672511877,4184.666121782114,26.75,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.04846014492753625
kuiper,isl_p0.02,3,topological_nominal_progress,552.0,0.9407608695652174,0.03004043905257077,1.001295963578114,1.012608609285925,50.86666666666667,0.0,0.029558383672511877,4513.256209902465,0.0,60.45,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.05923913043478257
kuiper,isl_p0.02,3,topological_nominal_progress_exceptions,552.0,1.0,0.05241545893719807,1.0046837428100792,1.017399379325793,50.86666666666667,0.0,0.029558383672511877,5223.343138489872,0.0,60.45,0.0,10.066666666666666,68.86666666666666,1708.7333333333333,39.46666666666667,0.0024822183775470973,0.11374636979670862,1.0,0.0,,,,,,0.0
kuiper,isl_p0.02,3,topological_nominal_progress_repair,552.0,0.9999094202898551,0.05631548751396564,1.008329666290942,1.0224579564548495,50.86666666666667,0.0,0.029558383672511877,4382.912013617654,0.0,0.13333333333333333,91.86666666666666,,,,,,,,,0.0,1.0,0.0,0.0,0.0,9.057971014492239e-05
kuiper,isl_p0.02,3,topological_nominal_progress_repair_exceptions,552.0,1.0,0.0563707729468599,1.008338263520783,1.0224667401173098,50.86666666666667,0.0,0.029558383672511877,4938.297013845295,0.0,0.13333333333333333,91.86666666666666,10.066666666666666,0.25,5.75,0.13333333333333333,9.010957324106113e-06,0.4666666666666667,1.0,0.0,,,,,,0.0
kuiper,isl_p0.02,3,topological_observed,552.0,1.0,0.01585144927536232,1.0009066289195967,1.0121984641761563,50.86666666666667,0.0,0.029558383672511877,4388.2017858016,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.02,3,topological_observed_progress,552.0,1.0,0.01585144927536232,1.0009066289195967,1.0121984641761563,50.86666666666667,0.0,0.029558383672511877,4433.753867571552,0.0,0.0,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.02,4,dra,552.0,0.8894625603864734,0.2716317593944126,1.0342770467854212,1.000256610153928,43.416666666666664,0.0,0.029558383672511877,1155.1211624095838,61.016666666666666,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.11053743961352658
kuiper,isl_p0.02,4,explicit_r1,552.0,1.0,0.0,1.0,1.011127151323743,43.416666666666664,0.0,0.7783267843528239,4366.114235979815,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.02,4,explicit_r15,552.0,0.9221316425120772,0.5353131855538457,1.3099650450000095,1.2755467766346933,43.416666666666664,0.0,0.7111606357398392,877.4167109591266,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.07786835748792276
kuiper,isl_p0.02,4,link_state,552.0,1.0,0.0,1.0,1.011127151323743,43.416666666666664,0.0,32.69745176235998,7600.983529972534,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.02,4,topological_nominal,552.0,0.9609299516908213,0.03236347640294099,1.0028889397834033,1.0153203290365538,43.416666666666664,0.0,0.029558383672511877,4585.2578841460245,21.566666666666666,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.039070048309178707
kuiper,isl_p0.02,4,topological_nominal_progress,552.0,0.9482789855072464,0.02515362817206355,1.0012067212782791,1.0123917776152715,43.416666666666664,0.0,0.029558383672511877,4442.620606782536,0.0,50.81666666666667,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.05172101449275357
kuiper,isl_p0.02,4,topological_nominal_progress_exceptions,552.0,1.0,0.04432367149758454,1.0040457203375381,1.0167571607668273,43.416666666666664,0.0,0.029558383672511877,4980.640788190067,0.0,50.81666666666667,0.0,9.833333333333334,59.483333333333334,1476.1,33.45,0.002144007112648981,0.1319697394228075,1.0,0.0,,,,,,0.0
kuiper,isl_p0.02,4,topological_nominal_progress_repair,552.0,0.9999698067632851,0.04809927835985386,1.007415774468833,1.0214663377829782,43.416666666666664,0.0,0.029558383672511877,4465.603109356016,0.0,0.03333333333333333,80.73333333333333,,,,,,,,,0.0,1.0,0.0,0.0,0.0,3.019323671493712e-05
kuiper,isl_p0.02,4,topological_nominal_progress_repair_exceptions,552.0,1.0,0.04809782608695652,1.007415550562599,1.0214656896447603,43.416666666666664,0.0,0.029558383672511877,4932.879890160014,0.0,0.03333333333333333,80.73333333333333,9.833333333333334,0.06666666666666667,0.23333333333333334,0.06666666666666667,2.4029219530949636e-06,0.25,1.0,0.0,,,,,,0.0
kuiper,isl_p0.02,4,topological_observed,552.0,1.0,0.01358695652173913,1.0006662455829851,1.0118909581509825,43.416666666666664,0.0,0.029558383672511877,4477.526131241272,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.02,4,topological_observed_progress,552.0,1.0,0.01358695652173913,1.0006662455829851,1.0118909581509825,43.416666666666664,0.0,0.029558383672511877,4362.969664515306,0.0,0.0,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.02,5,dra,552.0,0.8760567632850241,0.26158883336205413,1.033371123848702,1.0001842756884973,46.8,0.0,0.029558383672511877,1160.6020078683894,68.41666666666667,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.12394323671497587
kuiper,isl_p0.02,5,explicit_r1,552.0,1.0,0.0,1.0,1.0104485536421777,46.8,0.0,0.7797196645358043,4288.190511986613,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.02,5,explicit_r15,552.0,0.896225845410628,0.530606744601287,1.3051067646530308,1.2719144332405323,46.8,0.0,0.7111606357398392,876.3446613835791,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.103774154589372
kuiper,isl_p0.02,5,link_state,552.0,1.0,0.0,1.0,1.0104485536421777,46.8,0.0,32.69120579438156,7558.308291000624,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.02,5,topological_nominal,552.0,0.9475845410628019,0.04151797094060668,1.0038450042103246,1.0161641885184143,46.8,0.0,0.029558383672511877,4484.226742914568,28.933333333333334,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.05241545893719812
kuiper,isl_p0.02,5,topological_nominal_progress,552.0,0.9291666666666667,0.031292649639305906,1.001477520763793,1.0124077835070808,46.8,0.0,0.029558383672511877,4373.731403580557,0.0,56.68333333333333,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0708333333333333
kuiper,isl_p0.02,5,topological_nominal_progress_exceptions,552.0,1.0,0.05634057971014493,1.0058705133801558,1.018629898557172,46.8,0.0,0.029558383672511877,4962.588146173705,0.0,56.68333333333333,0.0,10.216666666666667,67.21666666666667,2018.1166666666666,38.55,0.002422746059207997,0.13736672452268783,1.0,0.0,,,,,,0.0
kuiper,isl_p0.02,5,topological_nominal_progress_repair,552.0,1.0,0.06083937198067633,1.0105279397585012,1.0254427933800743,46.8,0.0,0.029558383672511877,4450.372502704461,0.0,0.06666666666666667,91.1,,,,,,,,,,,,,,0.0
kuiper,isl_p0.02,5,topological_nominal_progress_repair_exceptions,552.0,1.0,0.06083937198067633,1.0105279397585012,1.0254427933800743,46.8,0.0,0.029558383672511877,4946.8757933626575,0.0,0.06666666666666667,91.1,10.216666666666667,0.08333333333333333,0.6333333333333333,0.05,3.0036524413687044e-06,0.2,1.0,0.0,,,,,,0.0
kuiper,isl_p0.02,5,topological_observed,552.0,1.0,0.01627415458937198,1.0011888221873682,1.0114210843807376,46.8,0.0,0.029558383672511877,4460.399110273768,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.02,5,topological_observed_progress,552.0,1.0,0.01627415458937198,1.0011888221873682,1.0114210843807376,46.8,0.0,0.029558383672511877,4329.393718484789,0.0,0.0,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,1,dra,552.0,0.7115942028985507,0.2537763068567549,1.0314882458187091,1.0013520731483267,115.26666666666667,0.0,0.029558383672511877,1148.9726640284061,159.2,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.2884057971014493
kuiper,isl_p0.05,1,explicit_r1,552.0,1.0,0.0,1.0,1.0106735910111913,115.26666666666667,0.0,0.782915958008328,4106.55762332802,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,1,explicit_r15,552.0,0.7786533816425121,0.5189809608747916,1.302172520164796,1.270603129501943,115.26666666666667,0.0,0.7111606357398392,878.6160640108088,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.22134661835748792
kuiper,isl_p0.05,1,link_state,552.0,1.0,0.0,1.0,1.0106735910111913,115.26666666666667,0.0,32.7685619611753,8012.667873843263,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,1,topological_nominal,552.0,0.8846618357487923,0.07853242320819112,1.0072785433973057,1.0217472382933723,115.26666666666667,0.0,0.029558383672511877,4652.009240910411,63.666666666666664,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.11533816425120769
kuiper,isl_p0.05,1,topological_nominal_progress,552.0,0.8484903381642512,0.0580029891110953,1.0027937838788996,1.0137226097324494,115.26666666666667,0.0,0.029558383672511877,4354.104833460103,0.0,169.4,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.15150966183574877
kuiper,isl_p0.05,1,topological_nominal_progress_exceptions,552.0,1.0,0.10286835748792271,1.0116375489044982,1.0266919165894874,115.26666666666667,0.0,0.029558383672511877,4784.0027829321725,0.0,169.4,0.0,23.916666666666668,209.86666666666667,4500.783333333334,99.13333333333334,0.007564398308342945,0.16097522236340533,2.0,0.0,,,,,,0.0
kuiper,isl_p0.05,1,topological_nominal_progress_repair,552.0,0.9979166666666667,0.11890714350549152,1.0226160146705172,1.041756211774974,115.26666666666667,0.0,0.029558383672511877,4503.9625918492675,0.0,1.5666666666666667,247.93333333333334,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.002083333333333326
kuiper,isl_p0.05,1,topological_nominal_progress_repair_exceptions,552.0,1.0,0.11920289855072463,1.0227561686502054,1.0419311781934215,115.26666666666667,0.0,0.029558383672511877,4962.795614513258,0.0,1.5666666666666667,247.93333333333334,23.916666666666668,2.3,47.983333333333334,1.4,8.290080738177625e-05,0.14492753623188406,1.0,0.0,,,,,,0.0
kuiper,isl_p0.05,1,topological_observed,552.0,0.9997886473429952,0.04203787032283393,1.0046076501882815,1.0149148384950515,115.26666666666667,0.0,0.029558383672511877,4169.409982301295,0.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0002113526570047819
kuiper,isl_p0.05,1,topological_observed_progress,552.0,0.9997886473429952,0.04203787032283393,1.0046076501882815,1.0149148384950515,115.26666666666667,0.0,0.029558383672511877,4244.810789419959,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0002113526570047819
kuiper,isl_p0.05,2,dra,552.0,0.725030193236715,0.25011452130096196,1.0312683457469398,1.0006336788623638,119.78333333333333,0.0,0.029558383672511877,1176.175379070143,151.78333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.274969806763285
kuiper,isl_p0.05,2,explicit_r1,552.0,1.0,0.0,1.0,1.010589264763816,119.78333333333333,0.0,0.7833998005982054,4231.234303023666,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,2,explicit_r15,552.0,0.7980676328502415,0.5169113196125908,1.302784593638539,1.2703751199233322,119.78333333333333,0.0,0.7111606357398392,859.6024507656693,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.20193236714975848
kuiper,isl_p0.05,2,link_state,552.0,1.0,0.0,1.0,1.010589264763816,119.78333333333333,0.0,32.76400211131312,7415.942047194888,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,2,topological_nominal,552.0,0.8805555555555555,0.08575641201481278,1.0082825680898764,1.0221653454478374,119.78333333333333,0.0,0.029558383672511877,5124.249738703172,65.93333333333334,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.11944444444444446
kuiper,isl_p0.05,2,topological_nominal_progress,552.0,0.8563103864734299,0.06635873206163394,1.003044008957236,1.0140500812091526,119.78333333333333,0.0,0.029558383672511877,4389.951812693228,0.0,169.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.14368961352657006
kuiper,isl_p0.05,2,topological_nominal_progress_exceptions,552.0,1.0,0.11071859903381642,1.012414801030075,1.0266463239326182,119.78333333333333,0.0,0.029558383672511877,4914.788129304846,0.0,169.0,0.0,24.383333333333333,207.86666666666667,4391.216666666666,103.03333333333333,0.007492310649750096,0.15001603592046184,1.0,0.0,,,,,,0.0
kuiper,isl_p0.05,2,topological_nominal_progress_repair,552.0,0.9976449275362319,0.1290781429695539,1.0234902829981194,1.0402374823911331,119.78333333333333,0.0,0.029558383672511877,4440.446304964523,0.0,3.3833333333333333,248.18333333333334,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.002355072463768093
kuiper,isl_p0.05,2,topological_nominal_progress_repair_exceptions,552.0,1.0,0.12986111111111112,1.0237654554094497,1.0405670745996756,119.78333333333333,0.0,0.029558383672511877,4911.149140509467,0.0,3.3833333333333333,248.16666666666666,24.383333333333333,5.3,75.75,2.6666666666666665,0.0001910322952710496,0.11006289308176101,1.0,0.0,,,,,,0.0
kuiper,isl_p0.05,2,topological_observed,552.0,1.0,0.04698067632850242,1.0042373062961147,1.015095826226973,119.78333333333333,0.0,0.029558383672511877,4131.619479134679,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,2,topological_observed_progress,552.0,1.0,0.04698067632850242,1.0042373062961147,1.015095826226973,119.78333333333333,0.0,0.029558383672511877,4227.818490999441,0.0,0.0,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,3,dra,552.0,0.742602657004831,0.24830250050823338,1.0323307586289725,1.001130060376861,108.6,0.0,0.029558383672511877,1283.5695879844327,142.08333333333334,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.25739734299516903
kuiper,isl_p0.05,3,explicit_r1,552.0,1.0,0.0,1.0,1.0105571131198126,108.6,0.0,0.7825347486950912,4051.6457175835967,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,3,explicit_r15,552.0,0.804981884057971,0.5261243014140505,1.3043968752097277,1.2721230627591638,108.6,0.0,0.7111606357398392,859.4675114999214,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.195018115942029
kuiper,isl_p0.05,3,link_state,552.0,1.0,0.0,1.0,1.0105571131198126,108.6,0.0,32.76360624010322,7986.047664439927,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,3,topological_nominal,552.0,0.8928743961352656,0.07496956580549168,1.006944457676288,1.0207918921490562,108.6,0.0,0.029558383672511877,4430.62962408488,59.13333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.10712560386473435
kuiper,isl_p0.05,3,topological_nominal_progress,552.0,0.8741545893719807,0.06303536888643271,1.002937034261346,1.0137480444317484,108.6,0.0,0.029558383672511877,4609.655450036128,0.0,158.48333333333332,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.12584541062801935
kuiper,isl_p0.05,3,topological_nominal_progress_exceptions,552.0,1.0,0.10220410628019323,1.0105525803754893,1.0244676696921018,108.6,0.0,0.029558383672511877,4938.399103159706,0.0,158.48333333333332,0.0,24.633333333333333,194.43333333333334,4057.383333333333,92.9,0.007008121876201461,0.1517229555974627,2.0,0.0,,,,,,0.0
kuiper,isl_p0.05,3,topological_nominal_progress_repair,552.0,0.9964673913043478,0.11577735357391752,1.0198601325664336,1.0372958959849234,108.6,0.0,0.029558383672511877,4422.837688339253,0.0,4.3,226.86666666666667,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.003532608695652195
kuiper,isl_p0.05,3,topological_nominal_progress_repair_exceptions,552.0,1.0,0.11669685990338165,1.0199516482502817,1.0373896693721507,108.6,0.0,0.029558383672511877,4957.289670066287,0.0,4.3,226.85,24.633333333333333,7.8,116.85,3.433333333333333,0.00028114186851211075,0.07264957264957266,1.0,0.0,,,,,,0.0
kuiper,isl_p0.05,3,topological_observed,552.0,1.0,0.04118357487922705,1.0034614628998932,1.0137281955416355,108.6,0.0,0.029558383672511877,4160.322924548139,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,3,topological_observed_progress,552.0,1.0,0.04118357487922705,1.0034614628998932,1.0137281955416355,108.6,0.0,0.029558383672511877,4221.354727540165,0.0,0.0,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,4,dra,552.0,0.7092089371980677,0.24330537698497168,1.03185727940416,1.0012849475857075,124.23333333333333,0.0,0.029558383672511877,1156.4392045450707,160.51666666666668,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.29079106280193234
kuiper,isl_p0.05,4,explicit_r1,552.0,1.0,0.0,1.0,1.0105310555180285,124.23333333333333,0.0,0.7852325376810744,4019.661693740636,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,4,explicit_r15,552.0,0.7746980676328502,0.5188635123548211,1.3082897337137844,1.2753099817370495,124.23333333333333,0.0,0.7111606357398392,912.4008155738314,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.2253019323671498
kuiper,isl_p0.05,4,link_state,552.0,1.0,0.0,1.0,1.0105310555180285,124.23333333333333,0.0,32.78194827282857,7798.270710154126,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,4,topological_nominal,552.0,0.8770229468599033,0.09408889041897614,1.008328679015183,1.0233901365175102,124.23333333333333,0.0,0.029558383672511877,4237.079063865046,67.88333333333334,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.12297705314009666
kuiper,isl_p0.05,4,topological_nominal_progress,552.0,0.8408514492753624,0.06941003267621818,1.0029780405047504,1.0143950280554668,124.23333333333333,0.0,0.029558383672511877,4384.509665084382,0.0,179.2,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.15914855072463763
kuiper,isl_p0.05,4,topological_nominal_progress_exceptions,552.0,1.0,0.12022946859903381,1.0132482690982016,1.0283648961242173,124.23333333333333,0.0,0.029558383672511877,4973.062909704943,0.0,179.2,0.0,24.733333333333334,219.58333333333334,4754.266666666666,103.71666666666667,0.007914624183006536,0.15377609108159393,1.0,0.0,,,,,,0.0
kuiper,isl_p0.05,4,topological_nominal_progress_repair,552.0,0.9966183574879227,0.1366335433834222,1.0241506203429405,1.0431997071875951,124.23333333333333,0.0,0.029558383672511877,4785.222154979904,0.0,4.033333333333333,270.96666666666664,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0033816425120772875
kuiper,isl_p0.05,4,topological_nominal_progress_repair_exceptions,552.0,1.0,0.1378623188405797,1.024569375372472,1.0435813661265028,124.23333333333333,0.0,0.029558383672511877,5000.6792750830455,0.0,4.033333333333333,270.96666666666664,24.733333333333334,7.6,128.28333333333333,3.716666666666667,0.0002739331026528258,0.24780701754385964,1.0,0.0,,,,,,0.0
kuiper,isl_p0.05,4,topological_observed,552.0,1.0,0.0472524154589372,1.0050288338379947,1.0153002437555068,124.23333333333333,0.0,0.029558383672511877,4292.161106659721,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,4,topological_observed_progress,552.0,1.0,0.0472524154589372,1.0050288338379947,1.0153002437555068,124.23333333333333,0.0,0.029558383672511877,4339.074790974458,0.0,0.0,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,5,dra,552.0,0.7230374396135266,0.24904998538439052,1.0334343650701177,1.0008969314182663,116.53333333333333,0.0,0.029558383672511877,1080.2128672599792,152.88333333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.2769625603864734
kuiper,isl_p0.05,5,explicit_r1,552.0,1.0,0.0,1.0,1.0106479557007209,116.53333333333333,0.0,0.7813471350653921,4137.238987659414,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,5,explicit_r15,552.0,0.7943840579710145,0.5217407829722539,1.3079701661656375,1.2747763160847727,116.53333333333333,0.0,0.7111606357398392,879.1309718353053,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.20561594202898548
kuiper,isl_p0.05,5,link_state,552.0,1.0,0.0,1.0,1.0106479557007209,116.53333333333333,0.0,32.76400211131312,7992.829422156016,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.05,5,topological_nominal,552.0,0.8883152173913044,0.07640800788552395,1.0077256958262861,1.0224268547556923,116.53333333333333,0.0,0.029558383672511877,4368.05084257697,61.65,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.11168478260869563
kuiper,isl_p0.05,5,topological_nominal_progress,552.0,0.8547101449275363,0.059453158117846544,1.0027961246963355,1.0136859156059117,116.53333333333333,0.0,0.029558383672511877,4405.827519018203,0.0,173.35,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.14528985507246372
kuiper,isl_p0.05,5,topological_nominal_progress_exceptions,552.0,1.0,0.10667270531400966,1.0119786657685985,1.02594331220256,116.53333333333333,0.0,0.029558383672511877,4904.657649093618,0.0,172.55,0.0,24.3,212.68333333333334,4502.483333333334,100.06666666666666,0.007665921760861207,0.1620562651829794,1.0,0.0,,,,,,0.0
kuiper,isl_p0.05,5,topological_nominal_progress_repair,552.0,0.9985205314009662,0.12110308124943303,1.0226471427514305,1.0399617451593546,116.53333333333333,0.0,0.029558383672511877,4418.958367562543,0.0,4.3,242.58333333333334,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0014794685990338063
kuiper,isl_p0.05,5,topological_nominal_progress_repair_exceptions,552.0,1.0,0.12198067632850242,1.0227851372281527,1.0401350839033416,116.53333333333333,0.0,0.029558383672511877,5041.017316623281,0.0,3.5,242.58333333333334,24.3,6.0,109.7,2.6,0.00021626297577854672,0.34444444444444444,1.0,0.0,,,,,,0.0
kuiper,isl_p0.05,5,topological_observed,552.0,0.9996980676328503,0.04059196617336152,1.0035061579199256,1.0140670497857804,116.53333333333333,0.0,0.029558383672511877,4098.235536056261,0.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0003019323671497043
kuiper,isl_p0.05,5,topological_observed_progress,552.0,0.9996980676328503,0.04059196617336152,1.0035061579199256,1.0140670497857804,116.53333333333333,0.0,0.029558383672511877,4225.170026067644,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0003019323671497043
kuiper,isl_p0.10,1,dra,551.2333333333333,0.5309004051520833,0.22427245287317046,1.0312841085117934,1.0044355492254171,241.5,0.0,0.029558383672511877,1130.262697270761,258.5833333333333,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.46909959484791675
kuiper,isl_p0.10,1,explicit_r1,551.2333333333333,1.0,0.0,1.0,1.0099382713771088,241.5,0.0,0.7897923875432525,4210.37643585975,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.10,1,explicit_r15,551.2333333333333,0.6338815988389672,0.4782733126639637,1.2906896978412201,1.2598129277520111,241.5,0.0,0.7111606357398392,883.0702742872139,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.3661184011610328
kuiper,isl_p0.10,1,link_state,551.2333333333333,1.0,0.0,1.0,1.0099382713771088,241.5,0.0,32.88768987156179,7893.669746102144,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.10,1,topological_nominal,551.2333333333333,0.7394025518534196,0.1269679002249029,1.0141041301557077,1.0305398269380053,241.5,0.0,0.029558383672511877,4808.011725203444,143.65,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.26059744814658037
kuiper,isl_p0.10,1,topological_nominal_progress,551.2333333333333,0.6930821793553849,0.09305064782096584,1.0046673387323,1.0148478863334223,241.5,0.0,0.029558383672511877,4357.820985807727,0.0,496.1,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.30691782064461515
kuiper,isl_p0.10,1,topological_nominal_progress_exceptions,551.2333333333333,1.0,0.1781157404607849,1.025941947136432,1.0416606493202536,241.5,0.0,0.029558383672511877,4868.381974721949,0.0,491.05,0.0,49.53333333333333,649.9833333333333,9392.95,228.13333333333333,0.02342788831218762,0.16690171542860074,2.0,0.0,,,,,,0.0
kuiper,isl_p0.10,1,topological_nominal_progress_repair,551.2333333333333,0.9654411320070145,0.20553693902477216,1.048899510970112,1.0695350014447997,241.5,0.0,0.029558383672511877,4523.8962491974235,0.0,46.78333333333333,582.5666666666667,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.034558867992985465
kuiper,isl_p0.10,1,topological_nominal_progress_repair_exceptions,551.2333333333333,1.0,0.21388401765737436,1.0522853923571092,1.0733409283267026,241.5,0.0,0.029558383672511877,4909.225910312186,0.0,41.733333333333334,582.55,49.53333333333333,74.85,1095.2666666666667,26.566666666666666,0.0026978806228373704,0.1576486305945224,2.0,0.0,,,,,,0.0
kuiper,isl_p0.10,1,topological_observed,551.2333333333333,0.9880873193445002,0.11074051407588739,1.0215193047886981,1.0313050749521209,241.5,0.0,0.029558383672511877,4108.799623760085,0.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.011912680655499774
kuiper,isl_p0.10,1,topological_observed_progress,551.2333333333333,0.9880873193445002,0.11074051407588739,1.0215193047886981,1.0313050749521209,241.5,0.0,0.029558383672511877,4061.305339479198,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.011912680655499774
kuiper,isl_p0.10,2,dra,551.25,0.5473015873015873,0.22616285493315655,1.0295874205339763,1.0030544002500423,227.05,0.0,0.029558383672511877,1126.1275721093018,249.55,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.4526984126984127
kuiper,isl_p0.10,2,explicit_r1,551.25,1.0,0.0,1.0,1.0099851756706397,227.05,0.0,0.7904375109964225,4046.1908224970102,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.10,2,explicit_r15,551.25,0.6213151927437641,0.475036496350365,1.3031835026601897,1.2698870437940963,227.05,0.0,0.7111606357398392,882.0169775746763,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.3786848072562359
kuiper,isl_p0.10,2,link_state,551.25,1.0,0.0,1.0,1.0099851756706397,227.05,0.0,32.88865755674154,7483.063437075664,0.0,,,,,,,,,,,,,,,,0.0
kuiper,isl_p0.10,2,topological_nominal,551.25,0.7476643990929706,0.12487363015083505,1.0131772478473757,1.029008569293727,227.05,0.0,0.029558383672511877,4300.228868393849,139.1,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.25233560090702944
